nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA DORADA,-74.6684167053,5.46047440177,17380000,502,2019,1,184.52,739.97,0,0.03,65.14,0,0,0,0,0,848.61,156.55,0,1994.83,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,BUENAVISTA,-74.6741986342,5.76698872056,17380001,502,2019,1,0,173.27,0,0,0,0,0,0,0,0,0,0,0,173.27,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,GUARINOCITO,-74.7371188384,5.34330442125,17380002,502,2019,1,62.5,207.84,0,0,0,0,0,0,0,0,49.58,0,0,319.91,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PURNIO,-74.6880712668,5.4130285371,17380003,502,2019,1,27.35,34.92,0,0,0,0,0,0,0,0,356.82,0,0,419.09,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,CAMELIAS,-74.738473292,5.3068856,17380007,502,2019,1,0.14,19.48,0,0,0,0,0,0,0,0,0.26,0,0,19.88,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,DONA JUANA,-74.6841410822,5.49257829702,17380008,502,2019,1,0,3.49,0,0,0.45,0,0,0,0,0,0,0,0,3.94,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,HORIZONTE,-74.743189163,5.29522366861,17380009,502,2019,1,0.21,29.36,0,0,0,0,0,0,0,0,0.39,0,0,29.97,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA AGUSTINA,-74.6561248852,5.65936753157,17380010,502,2019,1,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0.64,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA HABANA,-74.7818984871,5.64285126828,17380012,502,2019,1,17.21,11.53,0,0,0,0,0,0,0,0,0,0,0,28.74,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PROSOCIAL LA HUMAREDA,-74.6803593852,5.43409963724,17380015,502,2019,1,0,2.81,0,0,0,0,0,0,0,0,34.47,0,0,37.28,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA MERCED,-75.5465723441,5.3963721836,17388000,502,2019,1,0.33,926.55,0,0.45,0,0,0,0,0,0,41.05,0,0,968.37,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA FELISA,-75.6035857102,5.38151658944,17388002,502,2019,1,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0.14,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LLANADAS,-75.5437816148,5.37495396842,17388007,502,2019,1,0,94.89,0,0,0,0,0,0,0,0,2.33,0,0,97.23,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,MANZANARES,-75.1528372887,5.25570837762,17433000,502,2019,1,145.51,966.65,0,0,0,0,0,0,0,0,0,0,0,1112.15,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,AGUABONITA,-75.1264631108,5.18462257794,17433001,502,2019,1,9.22,45.28,0,0,0,0,0,0,0,0,0,0,0,54.5,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LAS MARGARITAS,-75.090966585,5.245414162,17433004,502,2019,1,0,22.59,0,0,0,0,0,0,0,0,0,0,0,22.59,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LOS PLANES,-75.1104234926,5.27276083452,17433005,502,2019,1,5.78,28.09,0,0,0,0,0,0,0,0,0,0,0,33.87,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,MARMATO,-75.6002457911,5.47400212843,17442000,502,2019,1,62.59,58.74,0,0.21,0.28,0,0,0,0,0,0,1488,0,1609.81,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,CABRAS,-75.6033695719,5.50114469781,17442001,502,2019,1,0,3.8,0,0,0,0,0,0,0,0,0,0,0,3.8,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,EL LLANO,-75.5872849312,5.47196789098,17442002,502,2019,1,8.59,1.06,0,0,0,0,0,0,0,0,0,0,0,9.64,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SAN JUAN,-75.6100012379,5.46454464356,17442003,502,2019,1,0,9.33,0,0.03,0.1,0,0,0,0,0,0,0,0,9.46,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA CUCHILLA,-75.6268619461,5.51281335037,17442005,502,2019,1,0,1.91,0,0,0,0,0,0,0,0,0,0,0,1.91,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,MARQUETALIA,-75.0530937905,5.29752541271,17444000,502,2019,1,272.36,331.59,0,0.19,0,0,0,0,0,0,11.49,0,0,615.64,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SANTA ELENA,-75.0052516264,5.30806170938,17444001,502,2019,1,6.5,5.31,0,0,0,0,0,0,0,0,0,0,0,11.81,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,MARULANDA,-75.2594017111,5.28433541214,17446000,502,2019,1,693.95,61.62,0,0,0,0,0,0,0,0,0,0,0,755.58,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,MONTEBONITO,-75.2023393387,5.16269564366,17446001,502,2019,1,501.58,967.77,0,0,0,0,0,0,0,0,0,0,0,1469.35,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,NEIRA,-75.5198428283,5.16670622135,17486000,502,2019,1,501.94,871.94,0,0.38,24.7,0,0,0,0,0,0,0,0,1398.96,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PUEBLO RICO,-75.5208749403,5.13753036909,17486004,502,2019,1,0,11.87,0,0,0,0,0,0,0,0,0,0,0,11.87,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,TAPIAS,-75.6646604762,5.27370738669,17486005,502,2019,1,1.86,0.02,0,0,0,0,0,0,0,0,0,0,0,1.89,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,AGROVILLA,-75.6586994252,5.16574717283,17486011,502,2019,1,0,0.15,0,0,1.3,0,0,0,0,0,0,0,0,1.45,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,NORCASIA,-74.8895443807,5.57479382266,17495000,502,2019,1,264.32,1150.65,0,0.23,0,0,0,0,0,0,0,0,0,1415.2,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA QUIEBRA,-74.897613844,5.57419315137,17495002,502,2019,1,2.67,35,0,0,0,0,0,0,0,0,0,0,0,37.66,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PACORA,-75.4596225837,5.52717452159,17513000,502,2019,1,15.66,47.05,0,0,0,0,0,0,0,0,2,0,0,64.71,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,CASTILLA,-75.5256864943,5.53168997299,17513001,502,2019,1,98.3,694.62,0,0,0,0,0,0,0,0,13.65,0,0,806.57,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LAS COLES,-75.478113315,5.478031621,17513002,502,2019,1,41.39,230.94,0,0,0,0,0,0,0,0,0.67,0,0,273,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SAN BARTOLOME,-75.5424215541,5.48818040917,17513003,502,2019,1,5.41,199.99,0,0,0,0,0,0,0,0,12.48,0,0,217.88,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,BUENOS AIRES,-75.5075022894,5.55586443464,17513012,502,2019,1,0.75,0.98,0,0,0,0,0,0,0,0,0,0,0,1.73,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,EL MORRO,-75.4752531389,5.54777517561,17513013,502,2019,1,1.13,127.45,0,0,0,0,0,0,0,0,3.98,0,0,132.56,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SAN LORENZO,-75.4432144008,5.47240361749,17513014,502,2019,1,8.98,45.45,0,0,0,0,0,0,0,0,6.5,0,0,60.93,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PALESTINA,-75.6244642214,5.01783945198,17524000,502,2019,1,74.33,1420.72,0,2.13,2.6,0,0,0,0,0,0,0,0,1499.79,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,ARAUCA,-75.7029258789,5.11105053931,17524001,502,2019,1,26.83,31.06,0,10.88,2.6,0,0,0,0,0,0.8,0,0,72.17,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,EL JARDIN (REPOSO),-75.6472712834,5.04360734276,17524002,502,2019,1,0,9.52,0,0,0,0,0,0,0,0,0,0,0,9.52,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA PLATA,-75.678486919,5.03744355627,17524003,502,2019,1,123.66,1203.76,0,1.15,0,0,0,0,0,0,0,0,0,1328.56,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,CARTAGENA,-75.6386651587,5.02534194518,17524005,502,2019,1,0,8.72,0,0,0,0,0,0,0,0,0,0,0,8.72,1
